Date,Type,Réf. transaction,Moyen de paiement,Quantité,Description,Devise,Prix avant réduction,Réduction,Prix (TTC),Prix (HT),TVA,Taux de TVA,Compte
2 oct. 2025 15:33,Vente,TAAAXVR77HX,Visa - Débit,1,Emerald Lemonade,EUR,6.00,3.00,3.00,2.50,0.50,20 %,admin@pingpang.paris
2 oct. 2025 16:37,Vente,TAAAXVSYVCT,Espèces,1,Balles Ping Pang Boîte de 6,EUR,9.00,0.00,9.00,7.50,1.50,20 %,admin@pingpang.paris
2 oct. 2025 16:37,Vente,TAAAXVSYVCT,Espèces,1,"Raquette PPP ACC Noir, TU",EUR,50.00,0.00,50.00,41.67,8.33,20 %,admin@pingpang.paris
2 oct. 2025 17:09,Vente,TAAAXVTEG9E,Espèces,1,ChariTea  Black,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
2 oct. 2025 17:09,Vente,TAAAXVTEG9E,Espèces,1,Limonade Accent ⚪️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
2 oct. 2025 17:18,Vente,TAAAXVTHPQK,Visa - Débit,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
2 oct. 2025 17:51,Vente,TAAAXVTXQ6M,Visa - Crédit,1,Iced americano,EUR,4.50,0.00,4.50,3.75,0.75,20 %,admin@pingpang.paris
2 oct. 2025 17:51,Vente,TAAAXVTXQ6M,Visa - Crédit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
2 oct. 2025 18:31,Vente,TAAAXVUF43M,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
2 oct. 2025 18:54,Vente,TAAAXVURB3G,Espèces,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
2 oct. 2025 19:13,Vente,TAAAXVUY4YN,Espèces,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
2 oct. 2025 20:02,Vente,TAAAXVVKX2F,Espèces,1,Cookie MATCHA,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
2 oct. 2025 20:02,Vente,TAAAXVVKX2F,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
2 oct. 2025 20:02,Vente,TAAAXVVKX2F,Espèces,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
2 oct. 2025 21:51,Vente,TAAAXVXMHUM,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
3 oct. 2025 10:05,Vente,TAAAXVZ6AXE,Visa - Débit,1,Iced Latte,EUR,5.50,0.00,5.50,4.58,0.92,20 %,admin@pingpang.paris
3 oct. 2025 10:53,Vente,TAAAXV2LPNL,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
3 oct. 2025 11:31,Vente,TAAAXV2ZQD3,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
3 oct. 2025 11:31,Vente,TAAAXV2ZQD3,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
3 oct. 2025 14:40,Vente,TAAAXV6NLET,Visa - Débit,1,TRISTAN FLORE,EUR,120.00,0.00,120.00,120.00,0.00,0 %,admin@pingpang.paris
3 oct. 2025 15:05,Vente,TAAAXV6ZXB6,Espèces,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
3 oct. 2025 15:06,Vente,TAAAXV6Z6X6,Espèces,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
3 oct. 2025 15:06,Vente,TAAAXV6Z6X6,Espèces,1,Corona 50cl Corona,EUR,8.00,0.00,8.00,6.67,1.33,20 %,admin@pingpang.paris
3 oct. 2025 16:13,Vente,TAAAXV7V4GE,Espèces,1,Raquette x University - Hoodie Gris · XS,EUR,90.00,0.00,90.00,75.00,15.00,20 %,admin@pingpang.paris
3 oct. 2025 16:23,Vente,TAAAXV72RKN,Mastercard - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
3 oct. 2025 16:23,Vente,TAAAXV72RKN,Mastercard - Débit,1,Cookie MATCHA,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
3 oct. 2025 16:23,Vente,TAAAXV72RKN,Mastercard - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
3 oct. 2025 16:48,Vente,TAAAXV9EAMH,Visa,1,agop11@aol.com,EUR,309.00,0.00,309.00,309.00,0.00,0 %,Club
3 oct. 2025 18:13,Vente,TAAAXXALMB4,Mastercard - Débit,2,LBF,EUR,12.00,0.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
3 oct. 2025 18:40,Vente,TAAAXXAXLUP,Mastercard - Débit,2,Cidre Fils de pomme,EUR,10.00,2.00,8.00,6.66,1.34,20 %,admin@pingpang.paris
3 oct. 2025 18:49,Vente,TAAAXXA26EN,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
3 oct. 2025 18:59,Vente,TAAAXXA7S6L,Visa - Débit,1,Cidre Fils de pomme,EUR,5.00,1.00,4.00,3.34,0.66,20 %,admin@pingpang.paris
3 oct. 2025 19:06,Vente,TAAAXXBBHCD,Mastercard - Débit,1,Cidre Fils de pomme,EUR,5.00,1.00,4.00,3.34,0.66,20 %,admin@pingpang.paris
3 oct. 2025 19:06,Vente,TAAAXXBBTDF,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,1.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
3 oct. 2025 19:13,Vente,TAAAXXBEHHN,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
3 oct. 2025 19:23,Vente,TAAAXXBHZDD,Visa - Débit,3,Play Peak Play Half (Peak),EUR,45.00,0.00,45.00,37.50,7.50,20 %,admin@pingpang.paris
3 oct. 2025 19:29,Vente,TAAAXXBMF9G,Espèces,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
3 oct. 2025 19:51,Vente,TAAAXXBVLU2,Espèces,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
3 oct. 2025 20:46,Vente,TAAAXXCMVD7,Espèces,1,Happy Hour,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
3 oct. 2025 22:38,Vente,TAAAXXDVVLY,Mastercard - Crédit,1,Cookie MATCHA,EUR,4.00,2.00,2.00,1.82,0.18,10 %,admin@pingpang.paris
4 oct. 2025 10:00,Vente,TAAAXXGSMM9,Mastercard - Débit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
4 oct. 2025 10:00,Vente,TAAAXXGSMM9,Mastercard - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
4 oct. 2025 10:06,Vente,TAAAXXGT4AX,Mastercard - Débit,1,Banane bread Standard,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
4 oct. 2025 10:06,Vente,TAAAXXGT4AX,Mastercard - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 10:48,Vente,TAAAXXHCSC7,Visa - Crédit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
4 oct. 2025 10:48,Vente,TAAAXXHCSC7,Visa - Crédit,1,Matcha latte,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 10:58,Vente,TAAAXXHGKGL,Visa - Débit,1,Violet Lemonade,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
4 oct. 2025 10:58,Vente,TAAAXXHGPDC,Mastercard - Crédit,2,Cappuccino Standard,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
4 oct. 2025 10:59,Vente,TAAAXXHHBSN,Mastercard - Crédit,1,Banane bread Standard,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
4 oct. 2025 10:59,Vente,TAAAXXHHBSN,Mastercard - Crédit,1,JUS DE FRUITS ORANGE 🍊,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
4 oct. 2025 11:03,Vente,TAAAXXHKYCK,Visa - Débit,2,Café allongé Standard,EUR,6.00,0.00,6.00,5.45,0.55,10 %,admin@pingpang.paris
4 oct. 2025 11:09,Vente,TAAAXXHNBFF,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 11:09,Vente,TAAAXXHNBFF,Visa - Débit,1,Kombucha Archipel 🌈 Kombucha Cassissier,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 11:41,Vente,TAAAXXH7GKM,Visa - Débit,1,Iced Hojicha Latte,EUR,6.00,1.80,4.20,3.50,0.70,20 %,admin@pingpang.paris
4 oct. 2025 14:00,Vente,TAAAXXMMQE6,Visa - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
4 oct. 2025 14:01,Vente,TAAAXXMM4SU,Mastercard - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
4 oct. 2025 14:20,Vente,TAAAXXMYB49,Mastercard - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
4 oct. 2025 14:20,Vente,TAAAXXMYB49,Mastercard - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,1.50,1.50,1.37,0.13,10 %,admin@pingpang.paris
4 oct. 2025 15:51,Vente,TAAAXXPLY23,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
4 oct. 2025 16:20,Vente,TAAAXXP4LLZ,Espèces,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 16:50,Vente,TAAAXXQM2S3,Espèces,1,Kombucha Archipel 🌈 Kombucha framboisier,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 17:14,Vente,TAAAXXQ3BXQ,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
4 oct. 2025 17:38,Vente,TAAAXXRF7RX,Visa - Débit,2,LBF,EUR,12.00,0.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
4 oct. 2025 19:32,Vente,TAAAXXS74TU,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
4 oct. 2025 19:56,Vente,TAAAXXTLH6N,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
4 oct. 2025 21:17,Vente,TAAAXXURESH,Visa - Débit,2,Évian Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
4 oct. 2025 22:07,Vente,TAAAXXVDS7B,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
4 oct. 2025 22:07,Vente,TAAAXXVDS7B,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
5 oct. 2025 09:59,Vente,TAAAXXZQDL7,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.75,1.75,1.59,0.16,10 %,admin@pingpang.paris
5 oct. 2025 10:46,Vente,TAAAXXZZKP6,Visa - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
5 oct. 2025 10:47,Vente,TAAAXXZZQ3V,Visa - Débit,1,Iced Choco Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
5 oct. 2025 11:21,Vente,TAAAXX2CDAG,Mastercard - Débit,2,Lait Végétal  Standard,EUR,1.00,0.00,1.00,0.91,0.09,10 %,admin@pingpang.paris
5 oct. 2025 11:21,Vente,TAAAXX2CDAG,Mastercard - Débit,2,Matcha latte,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
5 oct. 2025 11:36,Vente,TAAAXX2GQLV,Mastercard - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
5 oct. 2025 11:36,Vente,TAAAXX2GUDK,Mastercard - Débit,1,Banane bread Standard,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
5 oct. 2025 11:36,Vente,TAAAXX2GUDK,Mastercard - Débit,1,Iced Matcha latte,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
5 oct. 2025 11:36,Vente,TAAAXX2GUDK,Mastercard - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
5 oct. 2025 11:41,Vente,TAAAXX2KBSB,Mastercard - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
5 oct. 2025 11:41,Vente,TAAAXX2KBSB,Mastercard - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
5 oct. 2025 11:41,Vente,TAAAXX2KBSB,Mastercard - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
5 oct. 2025 11:43,Vente,TAAAXX2KUTV,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
5 oct. 2025 12:03,Vente,TAAAXX2SKGH,Visa - Débit,1,🥐 Sunday breakfast,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
5 oct. 2025 12:10,Vente,TAAAXX2U2FL,Visa - Débit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
5 oct. 2025 13:01,Vente,TAAAXX3LFDD,Mastercard - Crédit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
5 oct. 2025 13:02,Vente,TAAAXX3LM4L,Visa - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
5 oct. 2025 13:12,Vente,TAAAXX3QHAU,Visa - Débit,1,🥐 Sunday breakfast,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
5 oct. 2025 13:12,Vente,TAAAXX3QPCL,Visa - Débit,1,🥐 Sunday breakfast,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
5 oct. 2025 13:33,Vente,TAAAXX3ZPPS,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
5 oct. 2025 13:35,Vente,TAAAXX32G2X,Visa - Débit,1,Banane bread Standard,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
5 oct. 2025 13:45,Vente,TAAAXX367FS,Visa - Débit,1,RAP,EUR,192.00,0.00,192.00,160.00,32.00,20 %,admin@pingpang.paris
5 oct. 2025 14:23,Vente,TAAAXX4P4DG,Visa - Débit,1,Japan 🇯🇵 T-shirt M,EUR,39.00,5.38,33.62,28.02,5.60,20 %,admin@pingpang.paris
5 oct. 2025 14:23,Vente,TAAAXX4P4DG,Visa - Débit,1,Pack patch & pins ACC Japan,EUR,19.00,2.62,16.38,13.65,2.73,20 %,admin@pingpang.paris
5 oct. 2025 14:34,Vente,TAAAXX4T7K9,Mastercard - Débit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
5 oct. 2025 14:34,Vente,TAAAXX4T7K9,Mastercard - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
5 oct. 2025 14:58,Vente,TAAAXX47X2C,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
5 oct. 2025 15:31,Vente,TAAAXX6N2TU,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
5 oct. 2025 15:31,Vente,TAAAXX6N2TU,Visa - Débit,1,JUS DE FRUITS ORANGE 🍊,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
5 oct. 2025 15:33,Vente,TAAAXX6PN4B,Visa - Débit,1,Iced Matcha latte,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
5 oct. 2025 15:33,Vente,TAAAXX6PN4B,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
5 oct. 2025 15:33,Vente,TAAAXX6PS6H,Visa - Débit,1,Iced Hojicha Latte,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
5 oct. 2025 15:33,Vente,TAAAXX6PS6H,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
5 oct. 2025 15:34,Vente,TAAAXX6PXRK,Mastercard - Débit,1,Iced Matcha latte,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
5 oct. 2025 15:34,Vente,TAAAXX6PXRK,Mastercard - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
5 oct. 2025 15:53,Vente,TAAAXX6YVK2,Visa - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
5 oct. 2025 17:45,Vente,TAAAXX9FGEQ,Espèces,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
5 oct. 2025 17:45,Vente,TAAAXX9FGEQ,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
5 oct. 2025 18:40,Vente,TAAAXX9ZH4F,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
5 oct. 2025 19:31,Vente,TAAAXYAGN94,Espèces,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
6 oct. 2025 10:06,Vente,TAAAXYDAQPL,Visa - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 10:26,Vente,TAAAXYDEE7T,Mastercard - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
6 oct. 2025 10:27,Vente,TAAAXYDEKMB,Mastercard - Crédit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
6 oct. 2025 10:27,Vente,TAAAXYDEKMB,Mastercard - Crédit,1,Sirop,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
6 oct. 2025 10:33,Vente,TAAAXYDFUTP,Mastercard - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 10:33,Vente,TAAAXYDFUTP,Mastercard - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
6 oct. 2025 11:37,Vente,TAAAXYDYKDT,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 11:37,Vente,TAAAXYDYKDT,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
6 oct. 2025 11:38,Vente,TAAAXYDYNQA,Visa - Débit,1,Flat white,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
6 oct. 2025 11:38,Vente,TAAAXYDYNQA,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
6 oct. 2025 11:38,Vente,TAAAXYDYNQA,Visa - Débit,1,Matcha latte,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 12:27,Vente,TAAAXYEHN7M,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 13:12,Vente,TAAAXYEZP32,Espèces,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
6 oct. 2025 13:34,Vente,TAAAXYFAMLV,Espèces,1,Banane bread Petite part,EUR,4.20,2.10,2.10,1.75,0.35,20 %,admin@pingpang.paris
6 oct. 2025 13:42,Vente,TAAAXYFCY4R,Espèces,1,Play Off-Peak Play One (Off-Peak),EUR,20.00,0.00,20.00,16.67,3.33,20 %,admin@pingpang.paris
6 oct. 2025 13:54,Vente,TAAAXYFGEYS,Mastercard - Débit,1,Hojicha Latte,EUR,5.00,2.50,2.50,2.09,0.41,20 %,admin@pingpang.paris
6 oct. 2025 13:54,Vente,TAAAXYFGEYS,Mastercard - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,3.25,3.25,2.71,0.54,20 %,admin@pingpang.paris
6 oct. 2025 15:39,Vente,TAAAXYGGUV2,Visa - Crédit,1,Iced Choco Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
6 oct. 2025 15:39,Vente,TAAAXYGGUV2,Visa - Crédit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
6 oct. 2025 15:43,Vente,TAAAXYGHSVK,Visa - Débit,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 15:45,Vente,TAAAXYGKCTX,Mastercard - Crédit,1,Banane bread Petite part,EUR,4.20,2.10,2.10,1.75,0.35,20 %,admin@pingpang.paris
6 oct. 2025 16:00,Vente,TAAAXYGPDXF,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
6 oct. 2025 16:02,Vente,TAAAXYGPXGQ,Visa - Débit,1,Matcha latte,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 16:22,Vente,TAAAXYGU6GN,Visa - Crédit,1,Iced Matcha latte,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
6 oct. 2025 16:22,Vente,TAAAXYGU6GN,Visa - Crédit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
6 oct. 2025 16:56,Vente,TAAAXYG9V4K,Visa - Crédit,1,Banane bread Standard,EUR,4.90,0.00,4.90,4.08,0.82,20 %,admin@pingpang.paris
6 oct. 2025 18:22,Vente,TAAAXYH4KDL,Mastercard - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
6 oct. 2025 18:22,Vente,TAAAXYH4KDL,Mastercard - Débit,1,Perrier Petit 20cl,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
6 oct. 2025 18:43,Vente,TAAAXYKB6PB,Mastercard - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,1.90,1.90,1.72,0.18,10 %,admin@pingpang.paris
6 oct. 2025 18:43,Vente,TAAAXYKB6PB,Mastercard - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
6 oct. 2025 19:35,Vente,TAAAXYKSBDP,Espèces,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
6 oct. 2025 19:59,Vente,TAAAXYKYUNM,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
6 oct. 2025 21:43,Vente,TAAAXYLPFXR,Mastercard - Débit,1,Serre-poignet ACC Blanc,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
6 oct. 2025 22:30,Vente,TAAAXYLX446,Mastercard - Crédit,1,ChariTea  Green,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
6 oct. 2025 22:30,Vente,TAAAXYLX446,Mastercard - Crédit,1,Kombucha Archipel 🌈 Kombucha framboisier,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
6 oct. 2025 22:31,Vente,TAAAXYLYB6Y,Mastercard - Débit,1,PP SPLIT,EUR,7.50,0.00,7.50,6.25,1.25,20 %,admin@pingpang.paris
6 oct. 2025 22:32,Vente,TAAAXYLYFTQ,Mastercard - Débit,1,PP SPLIT,EUR,7.50,0.00,7.50,6.25,1.25,20 %,admin@pingpang.paris
7 oct. 2025 10:39,Vente,TAAAXYNXMSG,Mastercard - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
7 oct. 2025 10:41,Vente,TAAAXYNYA3T,Mastercard - Débit,1,Tournoi Ping Pang Challengers🏟️  1 place,EUR,25.00,0.00,25.00,20.83,4.17,20 %,admin@pingpang.paris
7 oct. 2025 11:24,Vente,TAAAXYPDZZF,Visa - Débit,2,Café Latte Standard,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
7 oct. 2025 11:24,Vente,TAAAXYPDZZF,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
7 oct. 2025 14:22,Vente,TAAAXYRM774,Visa - Débit,1,Café Latte Standard,EUR,5.00,1.50,3.50,3.19,0.31,10 %,admin@pingpang.paris
7 oct. 2025 14:53,Vente,TAAAXYRYV26,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.00,0.50,0.45,0.05,10 %,admin@pingpang.paris
7 oct. 2025 14:53,Vente,TAAAXYRYV26,Visa - Débit,1,Matcha latte,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
7 oct. 2025 17:21,Vente,TAAAXYTMPN3,Mastercard - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
7 oct. 2025 17:21,Vente,TAAAXYTMPN3,Mastercard - Débit,1,Iced Latte,EUR,5.50,0.00,5.50,4.58,0.92,20 %,admin@pingpang.paris
