Date,Type,Réf. transaction,Moyen de paiement,Quantité,Description,Devise,Prix avant réduction,Réduction,Prix (TTC),Prix (HT),TVA,Taux de TVA,Compte
11 janv. 2026 12:14,Vente,TAAAZB3XRML,Visa - Débit,1,Croissant / pain au chocolat Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 12:14,Vente,TAAAZB3XRML,Visa - Débit,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
11 janv. 2026 12:41,Vente,TAAAZB37DME,Visa - Crédit,1,Cookie MATCHA,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
11 janv. 2026 12:41,Vente,TAAAZB37DME,Visa - Crédit,1,Matcha latte,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
11 janv. 2026 12:43,Vente,TAAAZB37RR4,American Express - Crédit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
11 janv. 2026 12:50,Vente,TAAAZB4AGQA,Visa - Débit,1,🥐 Sunday breakfast,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
11 janv. 2026 13:02,Vente,TAAAZB4DHLA,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
11 janv. 2026 13:02,Vente,TAAAZB4DHLA,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 13:39,Vente,TAAAZB4P2UV,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
11 janv. 2026 13:39,Vente,TAAAZB4P2UV,Visa - Débit,1,Croissant / pain au chocolat Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 13:41,Vente,TAAAZB4QEYM,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 14:36,Vente,TAAAZB49TGQ,Visa - Débit,1,JUS DE FRUITS ORANGE 🍊,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
11 janv. 2026 14:48,Vente,TAAAZB6C33U,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
11 janv. 2026 15:23,Vente,TAAAZB6PQSY,Visa - Débit,1,Audace Hoodie S,EUR,90.00,18.00,72.00,60.00,12.00,20 %,admin@pingpang.paris
11 janv. 2026 15:25,Vente,TAAAZB6QBPQ,Espèces,1,RAP anniversaire,EUR,139.00,0.00,139.00,115.83,23.17,20 %,admin@pingpang.paris
11 janv. 2026 15:25,Vente,TAAAZB6QEET,Espèces,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
11 janv. 2026 15:37,Vente,TAAAZB6TLAE,Espèces,1,Breakfast x Identité XMAS T-Shirt - Blanc L,EUR,50.00,5.00,45.00,37.50,7.50,20 %,admin@pingpang.paris
11 janv. 2026 15:37,Vente,TAAAZB6TLAE,Espèces,1,Chaussettes raquette ACC Blanc · 43-46,EUR,20.00,2.00,18.00,15.00,3.00,20 %,admin@pingpang.paris
11 janv. 2026 15:37,Vente,TAAAZB6TLAE,Espèces,1,JUS DE FRUITS POMME 🍎,EUR,3.00,0.30,2.70,2.46,0.24,10 %,admin@pingpang.paris
11 janv. 2026 16:36,Vente,TAAAZB7EB4M,Mastercard - Débit,2,Kombucha Archipel 🌈 Kombucha Cassissier,EUR,10.00,0.00,10.00,10.00,0.00,,admin@pingpang.paris
11 janv. 2026 16:45,Vente,TAAAZB7GFFA,American Express - Crédit,1,The vert pêche - Meneau Standard,EUR,4.00,0.00,4.00,4.00,0.00,,admin@pingpang.paris
11 janv. 2026 17:40,Vente,TAAAZB7V6C9,Espèces,2,Matcha latte,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
11 janv. 2026 17:46,Vente,TAAAZB7YAC4,Visa - Débit,1,Limonade Accent ⚪️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
11 janv. 2026 18:28,Vente,TAAAZB9ANF3,Visa - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
11 janv. 2026 18:52,Vente,TAAAZB9E6VE,Visa - Débit,2,Cookie MATCHA,EUR,8.00,0.00,8.00,7.27,0.73,10 %,admin@pingpang.paris
11 janv. 2026 22:29,Vente,TAAAZCALCYB,Espèces,1,30 min Gold,EUR,7.50,0.00,7.50,6.25,1.25,20 %,admin@pingpang.paris
11 janv. 2026 22:29,Vente,TAAAZCALCYB,Espèces,3,Corona 25cl Corona,EUR,15.00,1.50,13.50,11.25,2.25,20 %,admin@pingpang.paris
12 janv. 2026 09:49,Vente,TAAAZCBTHXD,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
12 janv. 2026 11:37,Vente,TAAAZCCLVBC,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
12 janv. 2026 11:37,Vente,TAAAZCCLVBC,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
12 janv. 2026 11:54,Vente,TAAAZCCQZPX,Visa - Débit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
12 janv. 2026 12:16,Vente,TAAAZCCYN3N,Visa - Débit,1,home@andrewgillies.eu,EUR,309.00,0.00,309.00,309.00,0.00,0 %,admin@pingpang.paris
12 janv. 2026 13:08,Vente,TAAAZCDHN3K,Visa - Débit,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
12 janv. 2026 13:27,Vente,TAAAZCDP2PC,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
12 janv. 2026 13:27,Vente,TAAAZCDP2PC,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
12 janv. 2026 14:17,Vente,TAAAZCD7HRZ,Visa - Débit,1,Play tarif réduit Off-peak Half hour,EUR,8.00,0.00,8.00,7.27,0.73,10 %,admin@pingpang.paris
12 janv. 2026 15:19,Vente,TAAAZCEQNKS,Visa - Débit,1,Play tarif réduit Off-peak Half hour,EUR,8.00,0.00,8.00,7.27,0.73,10 %,admin@pingpang.paris
12 janv. 2026 16:01,Vente,TAAAZCE3XMT,Visa - Débit,2,Corona 25cl Corona,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
12 janv. 2026 16:01,Vente,TAAAZCE3XMT,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
12 janv. 2026 16:31,Vente,TAAAZCFDD2L,Visa - Débit,2,Café allongé Standard,EUR,6.00,0.00,6.00,5.45,0.55,10 %,admin@pingpang.paris
12 janv. 2026 16:31,Vente,TAAAZCFDD2L,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
12 janv. 2026 16:35,Vente,TAAAZCFEDQ4,Mastercard - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
12 janv. 2026 17:41,Vente,TAAAZCFY3K6,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,7.50,7.50,6.25,1.25,20 %,admin@pingpang.paris
12 janv. 2026 17:47,Vente,TAAAZCF2GVC,Espèces,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.50,4.50,4.10,0.40,10 %,admin@pingpang.paris
12 janv. 2026 17:47,Vente,TAAAZCF2GVC,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
12 janv. 2026 17:47,Vente,TAAAZCF2GVC,Espèces,1,Tournoi Ping Pang Challengers🏟️  1 place gold,EUR,22.00,0.00,22.00,18.33,3.67,20 %,admin@pingpang.paris
12 janv. 2026 18:13,Vente,TAAAZCGAV24,Mastercard - Débit,1,Banane bread,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
12 janv. 2026 18:13,Vente,TAAAZCGA3E7,Espèces,1,Banane bread,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
12 janv. 2026 19:32,Vente,TAAAZCGVYUT,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
12 janv. 2026 19:32,Vente,TAAAZCGVYUT,Espèces,2,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,6.00,0.60,5.40,4.90,0.50,10 %,admin@pingpang.paris
12 janv. 2026 22:30,Vente,TAAAZCHYEM4,Visa - Débit,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
12 janv. 2026 23:12,Vente,TAAAZCH6LHN,Espèces,2,Cidre Fils de pomme,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
13 janv. 2026 12:10,Vente,TAAAZCMLCB2,Visa - Débit,1,Iced Latte,EUR,5.50,0.00,5.50,4.58,0.92,20 %,admin@pingpang.paris
13 janv. 2026 12:10,Vente,TAAAZCMLCB2,Visa - Débit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
13 janv. 2026 12:10,Vente,TAAAZCMLCB2,Visa - Débit,1,Sirop,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
13 janv. 2026 13:26,Vente,TAAAZCNHDUU,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
13 janv. 2026 13:27,Vente,TAAAZCNHKFY,Mastercard - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
13 janv. 2026 13:27,Vente,TAAAZCNHKFY,Mastercard - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
13 janv. 2026 13:47,Vente,TAAAZCNQ2KG,Visa - Débit,1,Play Off-Peak Play One (Off-Peak),EUR,20.00,0.00,20.00,16.67,3.33,20 %,admin@pingpang.paris
13 janv. 2026 14:22,Vente,TAAAZCN4NGB,Visa - Débit,2,Club Mate Cola ⚫️ Standard,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
13 janv. 2026 14:22,Vente,TAAAZCN4NGB,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
13 janv. 2026 15:12,Vente,TAAAZCPMG2T,Visa - Débit,1,Play Off-Peak Play One (Off-Peak),EUR,20.00,0.00,20.00,16.67,3.33,20 %,admin@pingpang.paris
13 janv. 2026 15:46,Vente,TAAAZCPXH3G,Visa - Débit,2,Club Mate Cola ⚫️ Standard,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
13 janv. 2026 15:46,Vente,TAAAZCPXH3G,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
13 janv. 2026 15:57,Vente,TAAAZCP2NPP,Visa - Débit,2,Double Espresso ☕️ Standard,EUR,6.00,0.60,5.40,4.90,0.50,10 %,admin@pingpang.paris
13 janv. 2026 16:11,Vente,TAAAZCP7MY3,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
13 janv. 2026 16:11,Vente,TAAAZCP7MY3,Visa - Débit,1,Évian Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
13 janv. 2026 16:26,Vente,TAAAZCQCXLT,Visa - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
13 janv. 2026 16:49,Vente,TAAAZCQLKCT,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
13 janv. 2026 17:40,Vente,TAAAZCQ4DKN,Visa - Débit,1,Cookie MATCHA,EUR,4.00,2.00,2.00,1.82,0.18,10 %,admin@pingpang.paris
13 janv. 2026 17:40,Vente,TAAAZCQ4DKN,Visa - Débit,2,Évian Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
13 janv. 2026 18:02,Vente,TAAAZCRCNUV,Espèces,2,Espresso ☕️ Standard,EUR,5.00,0.50,4.50,4.10,0.40,10 %,admin@pingpang.paris
13 janv. 2026 18:20,Vente,TAAAZCRHQD7,Espèces,2,Cookie CHOCOLAT NOIX,EUR,7.60,3.80,3.80,3.46,0.34,10 %,admin@pingpang.paris
13 janv. 2026 18:43,Vente,TAAAZCRQ79F,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
13 janv. 2026 18:45,Vente,TAAAZCRRPRM,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
13 janv. 2026 18:51,Vente,TAAAZCRTBXD,Visa - Crédit,1,Cookie MATCHA,EUR,4.00,0.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
13 janv. 2026 18:56,Vente,TAAAZCRUNFP,Visa - Débit,1,Kombucha Archipel 🌈 Kombucha Cassissier,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
13 janv. 2026 19:13,Vente,TAAAZCRZ39U,Visa - Débit,1,Cidre Fils de pomme,EUR,5.00,1.00,4.00,3.34,0.66,20 %,admin@pingpang.paris
13 janv. 2026 19:13,Vente,TAAAZCRZ6F4,Visa - Débit,2,Corona 50cl Corona,EUR,16.00,0.00,16.00,13.33,2.67,20 %,admin@pingpang.paris
13 janv. 2026 20:02,Vente,TAAAZCSFQA7,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
13 janv. 2026 20:17,Vente,TAAAZCSKZCG,Mastercard - Débit,2,Corona 50cl Corona,EUR,16.00,4.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
13 janv. 2026 20:21,Vente,TAAAZCSLX7N,Mastercard - Débit,1,Supplément pinte,EUR,3.00,0.00,3.00,2.50,0.50,20 %,admin@pingpang.paris
13 janv. 2026 21:23,Vente,TAAAZCSZSYY,Visa - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,1.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
13 janv. 2026 21:24,Vente,TAAAZCSZYSN,Visa - Débit,1,Corona 50cl Corona,EUR,8.00,2.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
13 janv. 2026 22:08,Vente,TAAAZCTBH6D,Espèces,1,Supplément pinte,EUR,3.00,0.00,3.00,2.50,0.50,20 %,admin@pingpang.paris
13 janv. 2026 22:16,Vente,TAAAZCTCSRC,Visa - Débit,2,LBF,EUR,12.00,2.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
13 janv. 2026 22:17,Vente,TAAAZCTCYVS,Visa - Débit,1,Limonade Accent ⚪️ Standard,EUR,5.00,1.00,4.00,3.64,0.36,10 %,admin@pingpang.paris
13 janv. 2026 22:48,Vente,TAAAZCTHF64,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.00,3.80,3.45,0.35,10 %,admin@pingpang.paris
14 janv. 2026 11:12,Vente,TAAAZCVHFZK,Visa - Crédit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
14 janv. 2026 11:28,Vente,TAAAZCVNR4D,Mastercard - Débit,1,Banane bread,EUR,4.90,2.45,2.45,2.04,0.41,20 %,admin@pingpang.paris
14 janv. 2026 11:38,Vente,TAAAZCVRZ6S,Espèces,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
14 janv. 2026 12:01,Vente,TAAAZCV2N49,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.75,4.25,3.87,0.38,10 %,admin@pingpang.paris
14 janv. 2026 12:01,Vente,TAAAZCV2SVC,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.07,0.43,0.39,0.04,10 %,admin@pingpang.paris
14 janv. 2026 12:01,Vente,TAAAZCV2SVC,Visa - Débit,1,Matcha latte,EUR,5.00,0.75,4.25,3.87,0.38,10 %,admin@pingpang.paris
14 janv. 2026 13:26,Vente,TAAAZCX6TMA,Visa - Débit,2,Americano  Standard,EUR,7.00,1.05,5.95,5.41,0.54,10 %,admin@pingpang.paris
14 janv. 2026 13:26,Vente,TAAAZCX6TMA,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.75,4.25,3.87,0.38,10 %,admin@pingpang.paris
14 janv. 2026 13:26,Vente,TAAAZCX6TMA,Visa - Débit,2,Cappuccino Standard,EUR,10.00,1.50,8.50,7.73,0.77,10 %,admin@pingpang.paris
14 janv. 2026 13:33,Vente,TAAAZCYACUE,Mastercard - Crédit,3,Cappuccino Standard,EUR,15.00,0.00,15.00,13.64,1.36,10 %,admin@pingpang.paris
14 janv. 2026 13:33,Vente,TAAAZCYACUE,Mastercard - Crédit,2,Lait Végétal  Standard,EUR,1.00,0.00,1.00,0.91,0.09,10 %,admin@pingpang.paris
14 janv. 2026 14:24,Vente,TAAAZCYT4FT,Visa - Débit,1,PBA KIDS Standard,EUR,25.00,0.00,25.00,20.83,4.17,20 %,admin@pingpang.paris
14 janv. 2026 14:28,Vente,TAAAZCYVEDQ,Visa - Débit,2,Évian Standard,EUR,5.00,2.50,2.50,2.28,0.22,10 %,admin@pingpang.paris
14 janv. 2026 14:56,Vente,TAAAZCY7RQ6,Mastercard - Débit,1,Café allongé Standard,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
14 janv. 2026 16:09,Vente,TAAAZCZXVQS,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
14 janv. 2026 18:21,Vente,TAAAZC3DDKZ,Visa - Crédit,1,ChariTea  Red,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
14 janv. 2026 18:21,Vente,TAAAZC3DDKZ,Visa - Crédit,1,Iced Vanilla Foam Latte,EUR,6.50,0.00,6.50,5.42,1.08,20 %,admin@pingpang.paris
14 janv. 2026 18:21,Vente,TAAAZC3DDKZ,Visa - Crédit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
14 janv. 2026 18:21,Vente,TAAAZC3DDKZ,Visa - Crédit,1,Lait végétal,EUR,0.50,0.00,0.50,0.42,0.08,20 %,admin@pingpang.paris
14 janv. 2026 18:21,Vente,TAAAZC3DDKZ,Visa - Crédit,1,Violet Lemonade,EUR,5.00,0.00,5.00,4.17,0.83,20 %,admin@pingpang.paris
14 janv. 2026 18:38,Vente,TAAAZC3KDDK,Visa - Débit,1,Happy Hour,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
14 janv. 2026 19:04,Remboursement,TAAAZC3SN4U,Mastercard - Débit,1,LBF,EUR,-6.00,0.00,-6.00,-5.00,-1.00,20 %,admin@pingpang.paris
14 janv. 2026 19:04,Vente,TAAAZC3SN4U,Mastercard - Débit,1,LBF,EUR,6.00,0.00,6.00,5.00,1.00,20 %,admin@pingpang.paris
14 janv. 2026 19:10,Vente,TAAAZC3UCC2,Mastercard - Débit,1,Happy Hour,EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
14 janv. 2026 19:54,Vente,TAAAZC4AFPP,Espèces,1,Abonnement GOLD,EUR,70.00,0.00,70.00,58.33,11.67,20 %,admin@pingpang.paris
14 janv. 2026 19:54,Vente,TAAAZC4AFPP,Espèces,2,Corona 50cl Corona,EUR,16.00,4.00,12.00,10.00,2.00,20 %,admin@pingpang.paris
14 janv. 2026 19:54,Vente,TAAAZC4AFPP,Espèces,1,Espresso ☕️ Standard,EUR,2.50,0.25,2.25,2.04,0.21,10 %,admin@pingpang.paris
14 janv. 2026 19:54,Vente,TAAAZC4AFPP,Espèces,1,Happy Hour,EUR,10.00,5.00,5.00,4.16,0.84,20 %,admin@pingpang.paris
15 janv. 2026 10:49,Vente,TAAAZC9CYAX,Visa - Débit,1,Americano  Standard,EUR,3.50,0.00,3.50,3.18,0.32,10 %,admin@pingpang.paris
15 janv. 2026 12:32,Vente,TAAAZDAK3CF,Visa - Débit,1,Play Off-Peak Play One (Off-Peak),EUR,20.00,0.00,20.00,16.67,3.33,20 %,admin@pingpang.paris
15 janv. 2026 12:35,Vente,TAAAZDAL4YM,Visa - Débit,2,Club Mate Cola ⚫️ Standard,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
15 janv. 2026 12:48,Vente,TAAAZDARRZN,Mastercard - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,1.50,8.50,7.08,1.42,20 %,admin@pingpang.paris
15 janv. 2026 14:18,Vente,TAAAZDBV26N,Visa - Débit,1,Cappuccino Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
15 janv. 2026 15:13,Vente,TAAAZDCHPK9,Mastercard - Crédit,1,Cookie CHOCOLAT NOIX,EUR,3.80,0.38,3.42,3.10,0.32,10 %,admin@pingpang.paris
15 janv. 2026 15:13,Vente,TAAAZDCHPK9,Mastercard - Crédit,1,Double Espresso ☕️ Standard,EUR,3.00,0.30,2.70,2.46,0.24,10 %,admin@pingpang.paris
15 janv. 2026 15:13,Vente,TAAAZDCHPK9,Mastercard - Crédit,1,Kombucha Archipel 🌈 Kombucha framboisier,EUR,5.00,0.50,4.50,4.10,0.40,10 %,admin@pingpang.paris
15 janv. 2026 15:30,Vente,TAAAZDCPFAH,Visa - Débit,1,Café Latte Standard,EUR,5.00,0.75,4.25,3.87,0.38,10 %,admin@pingpang.paris
15 janv. 2026 15:30,Vente,TAAAZDCPFAH,Visa - Débit,1,Lait Végétal  Standard,EUR,0.50,0.07,0.43,0.39,0.04,10 %,admin@pingpang.paris
15 janv. 2026 16:01,Vente,TAAAZDCZSAC,Visa - Débit,1,Ginger Beer Accent 🫚 Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
15 janv. 2026 17:44,Vente,TAAAZDD64PL,Visa - Débit,1,Cookie CHOCOLAT NOIX,EUR,3.80,1.90,1.90,1.72,0.18,10 %,admin@pingpang.paris
15 janv. 2026 18:12,Vente,TAAAZDEGNDB,Visa - Débit,1,Thé 🍵 Standard,EUR,4.50,0.00,4.50,4.09,0.41,10 %,admin@pingpang.paris
15 janv. 2026 18:33,Vente,"TAAAZDEPY2P, TAAAZDEP2KB","Visa - Crédit, Visa - Débit",1,Café Latte Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
15 janv. 2026 18:33,Vente,"TAAAZDEPY2P, TAAAZDEP2KB","Visa - Crédit, Visa - Débit",1,Chocolat chaud,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
15 janv. 2026 18:33,Vente,"TAAAZDEPY2P, TAAAZDEP2KB","Visa - Crédit, Visa - Débit",2,Lait Végétal  Standard,EUR,1.00,0.00,1.00,0.91,0.09,10 %,admin@pingpang.paris
15 janv. 2026 18:33,Vente,"TAAAZDEPY2P, TAAAZDEP2KB","Visa - Crédit, Visa - Débit",1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
15 janv. 2026 19:09,Vente,TAAAZDE3UTV,Espèces,2,Ginger Beer Accent 🫚 Standard,EUR,10.00,0.00,10.00,9.09,0.91,10 %,admin@pingpang.paris
15 janv. 2026 19:09,Vente,TAAAZDE3UTV,Espèces,1,Kombucha Archipel 🌈 Kombucha framboisier,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
15 janv. 2026 19:26,Vente,TAAAZDFAFXE,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
15 janv. 2026 19:29,Vente,TAAAZDFBAXQ,Mastercard - Débit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
15 janv. 2026 19:59,Vente,TAAAZDFK93F,Visa - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
15 janv. 2026 20:23,Vente,TAAAZDFR4RA,American Express - Crédit,2,Espresso ☕️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
15 janv. 2026 20:23,Vente,TAAAZDFR4RA,American Express - Crédit,1,Play Peak Play One (Peak),EUR,30.00,0.00,30.00,25.00,5.00,20 %,admin@pingpang.paris
15 janv. 2026 20:34,Vente,TAAAZDFUUQ7,Visa - Débit,1,Pack 1 étoile,EUR,309.00,0.00,309.00,257.50,51.50,20 %,admin@pingpang.paris
15 janv. 2026 20:57,Vente,TAAAZDF2XS9,Visa - Débit,1,JUS DE FRUITS MULTI FRUIT 🍍🍒🍑,EUR,3.00,0.00,3.00,2.73,0.27,10 %,admin@pingpang.paris
15 janv. 2026 22:06,Vente,"TAAAZDGKFZK, TAAAZDGKLPS, TAAAZDGKRLQ, TAAAZDGKSZP","Visa - Débit, Mastercard - Débit, Visa - Débit, Espèces",1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
15 janv. 2026 22:07,Vente,TAAAZDGKZGD,Mastercard - Débit,1,Play Peak Play Half (Peak),EUR,15.00,0.00,15.00,12.50,2.50,20 %,admin@pingpang.paris
16 janv. 2026 10:47,Vente,TAAAZDKVBSQ,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
16 janv. 2026 10:47,Vente,TAAAZDKVCT9,Visa - Débit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
16 janv. 2026 11:01,Vente,TAAAZDK2GCT,Visa - Crédit,1,Espresso ☕️ Standard,EUR,2.50,0.00,2.50,2.27,0.23,10 %,admin@pingpang.paris
16 janv. 2026 11:12,Vente,TAAAZDK6ZRZ,Visa - Débit,1,Play Off-Peak Play Half (Off-Peak),EUR,10.00,0.00,10.00,8.33,1.67,20 %,admin@pingpang.paris
16 janv. 2026 11:46,Vente,TAAAZDLLPNG,Visa - Débit,2,Évian Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
16 janv. 2026 12:00,Vente,TAAAZDLRVZA,Mastercard - Débit,1,Club Mate Cola ⚫️ Standard,EUR,5.00,0.00,5.00,4.55,0.45,10 %,admin@pingpang.paris
